areasNames,BMI,FWD,EGGF,EGGP,TOD,STAI,LM,LFP,HFP,RAT,STDEGG,areasNames
'R_31pv_ROI',"3,81879378100189","7,55208948032537","5,78634111502008","4,8487999965267","7,27784512520926","7,23043101270265","5,58206591329931","7,02796116239656","5,53388054278076","4,96992765485179","7,82822051179348",A215
'R_5m_ROI',"2,12057937906936","0,235413096311772","4,64832918897721","6,67209656954276","8,02086219425686","7,77917269472104","7,5381835693494","7,14610701394097","7,33328246111383","0,695308328452152","6,02103851729082",A216
'R_5mv_ROI',"4,95002168954106","0,012654928610645","3,99665057803522","7,34388262715377","9,05648819608268","6,99313664390508","7,47599933982158","5,97759661077248","6,9358488854254","0,552208531226865","5,95423196572578",A217
'R_23c_ROI',"6,93596906070336","0,390865234497138","5,89060606114011","6,60772251506142","9,13719896267498","8,07722431718997","4,62516311083611","5,49165383158904","5,31600105094425","3,91936226343858","5,33478427585549",A218
'R_24dd_ROI',"5,04141192923104","1,52473172869162","4,54899170405259","7,77432006097004","1,13922475012212","5,51629728789096","10,5101531949615","7,21361427948841","7,04158859601197","1,72700887160932","5,86094385859224",A220
'R_24dv_ROI',"0,795680928574089","0,633764732368563","4,28297242633934","6,26258583615983","0,194231953151356","1,32874504900567","8,25557054204217","6,89439328060536","6,42564979972967","6,98706118598914","5,11182588380802",A221
'R_SCEF_ROI',"1,33814015395921","8,41998436282819","2,13426497551134","7,90304573755458","0,710699541594378","6,05036612644354","8,09512653238103","6,33687227119054","7,1629839202458","5,22224528189538","3,57028872382692",A223
'R_6ma_ROI',"4,42714030993115","8,31568279105058","2,47419932595401","6,57615395200275","5,67753568618865","3,50921898119275","3,8470241272522","7,14810465391388","6,94197067331203","6,92719796374255","9,74904762105662",A224
'R_7Am_ROI',"3,50931765073145","5,07714425702225","2,8803957494326","5,67311890474835","1,69750271923003","7,84727314826268","7,07760885487614","6,1424617358995","5,0324933026892","0,548625525049892","0,993796519461444",A225
'R_7PL_ROI',"1,87962883152139","7,32767280174652","4,58350735639934","7,73029007519896","5,89918419632384","7,52753315616893","8,53908010434844","2,66622253892049","2,14935305121205","1,94795758685642","8,57158428701833",A226
'R_1_ROI',"7,97868451502419","3,40885244759921","4,13138109965146","9,29813708078598","5,26473674081208","3,23611316288651","4,74393340667809","1,30102478396667","1,78927333597223","0,330131497012076","5,76078444887601",A231
'R_2_ROI',"2,80254400461802","0,423895422220372","0,459153716969265","8,29423419696607","5,53349658316524","1,83455243383923","8,59679551532453","7,1131983040941","7,64282097906942","1,28294159113144","0,740519940865218",A232
'R_3a_ROI',"7,81157046577821","6,55563685655567","7,93597626802224","9,08178570745823","3,58788472074023","6,1714106058734","6,06471936322145","6,18536579940915","5,94429092009141","1,95326799925015","8,85047791623491",A233
'R_6d_ROI',"7,3223519503471","7,63769239876557","8,78100209996356","5,87216835583311","1,20302104082676","8,33070758764781","7,27503186804063","6,16662557113224","5,91931061151983","1,26722938968224","5,546626456973",A234
'R_6mp_ROI',"0,621252039263246","5,19824904545892","6,93937213957509","5,93553060588322","0,943720302126864","7,53037534659861","6,82593786662444","7,21737290273705","7,17042255278462","2,18139109677704","7,29033424223222",A235
'R_6v_ROI',"4,86494363718988","4,18307196420697","3,97648358295219","7,93590285150716","5,67237881852715","8,27219314111002","9,77902700733075","4,67415315581638","2,68647340819574","8,42852161120995","7,95555688457871",A236
'R_p24pr_ROI',"4,08544498710118","3,69600485728503","10,1372981273888","5,27609295088757","6,8279486120498","8,50517320782706","9,43602007101798","5,69245549227408","7,70962520799949","6,02327031418011","6,8242287769016",A237
'R_p32pr_ROI',"7,50811240110003","5,90852190730867","2,79839670613188","6,3505281262881","2,22268992453424","7,93574562826548","7,20048094372519","6,63982761410973","7,20577154835743","7,24594326277326","7,02134384902633",A240
'R_8BM_ROI',"6,91692002933349","7,25121293778034","1,27113982603679","8,14272333096244","3,51485738851526","7,54408361146289","6,91014874743819","6,99521864558428","7,0570165300547","7,63182087467736","5,23153579667942",A243
'R_p32_ROI',"7,5816959315887","7,62387999307349","6,88990446951273","7,809701467122","4,22197418402677","6,61130173531504","6,24197672726868","6,6926261342757","4,68184633492236","4,95589330110657","7,28838245275151",A244
'R_10r_ROI',"7,8097935174728","4,76477229042769","5,27503153061044","6,30703473314656","7,56213011886563","7,20273899668622","7,10846229623333","2,63126724256603","1,11424432666106","6,41494331054384","7,91215442831125",A245
'R_8Av_ROI',"7,66275338555722","1,65860314912244","1,38789757562123","8,03028144185234","8,43121812229706","7,94028057611131","6,71476663018742","5,86070940020305","6,20346247355822","5,95121180690955","6,67462186849653",A247
'R_8Ad_ROI',"8,35108997260993","0,597198528465806","7,83604345589113","2,78708612983125","7,83399476400704","7,74606802383717","5,36518032182774","1,19716586510008","1,36443820663586","4,51214572807983","7,75405881393552",A248
'R_9m_ROI',"6,48873033510893","5,69137181024488","7,75131069187927","6,94347380889636","1,80641999683026","5,83739766594374","5,54980478873473","7,05261352334919","5,37930662006795","4,1602440230919","8,0643619715023",A249
'R_8BL_ROI',"8,22789736776507","0,071355963658985","8,40495177433065","5,30031932880165","5,8106617465797","7,58156880064556","3,79692346268432","3,17812644653476","2,69860414238047","2,22610662228169","7,80006030697679",A250
'R_10d_ROI',"5,60534810288953","6,7352431625421","4,12523105336212","8,28894108072092","6,57932587150605","5,45930275923033","4,48005409910126","2,20551882044352","0,953145902542688","1,13001523260103","8,00988923979654",A252
'R_44_ROI',"7,65808389139641","8,01428918405699","8,01247095068495","6,9230486906699","7,66709394443507","7,73249581658178","4,11821613895157","7,20425829259226","6,862858895687","5,50723808539241","7,57105999683113",A254
'R_6r_ROI',"3,97632752638117","8,43438815585239","8,13698898007349","8,10198029729577","8,68229024167291","5,93139931442477","6,22708962489645","7,02704521378429","6,1159205558042","2,40794672458283","7,14560750407174",A258
'R_IFJa_ROI',"7,77354746012734","7,00664864428158","8,5532043505215","7,86502494738964","5,73117917855306","5,34873711867511","2,27868261749531","5,79621810622455","6,17779533397639","6,23104126291571","8,31216874383844",A259
'R_IFSp_ROI',"7,96404686391325","7,62491243117477","3,75689303947982","8,65330997093056","10,5402372145891","5,14543776628391","1,09081317751528","5,57289034250031","6,27790709170712","2,73130117558565","11,6169553070796",A261
'R_p9-46v_ROI',"6,89094342760572","5,23282652262487","6,14653164001233","7,67509168209213","8,44643237008241","8,42704420232122","1,05422951249164","7,10107635711678","7,67590047048015","1,08033774493899","9,77477347269288",A263
'R_10v_ROI',"2,94977320277633","5,71457332177313","6,73177662723421","7,91960734655756","7,37856792805369","6,94916763693871","6,83451651582354","1,57047694936686","1,07900594331698","4,4555918188609","3,07978500317939",A268
'R_10pp_ROI',"7,96100285283566","6,8451606904908","3,68435128955139","5,27009383909891","6,33973902628901","6,80867892177066","8,23978782218983","0,578914762754969","0,279138680682821","1,11594470671853","8,08169170126067",A270
'R_6a_ROI',"4,39481662831853","2,89612003987177","2,14771075384308","4,24446281800263","6,5947207397852","6,99753009073254","3,64877961806544","3,26396161679596","2,52647977643502","0,535397331502951","5,33921276825312",A276
'R_i6-8_ROI',"1,48597663557095","4,64052942418574","0,623999068109549","6,6341427612229","9,57728203326061","5,20620933676186","4,07149674359879","4,67887512012929","4,12780577034971","2,83180350158576","9,80447008072284",A277
'R_s6-8_ROI',"7,50918409984288","1,55533258941866","0,732225454785055","2,26415941079947","7,51046496551392","5,55577234661176","5,2762743446702","5,0765672483731","3,61097562337001","3,06044988639172","1,2037605227304",A278
'R_43_ROI',"7,06349873345876","2,0166252320964","19,0659110092368","8,24184223793399","11,6180467578929","7,43892981204346","8,00075286085805","6,63551787548367","6,9255487833917","4,91792103247828","18,8467445760565",A279
'R_OP4_ROI',"4,30253589931076","6,54253662797562","7,89639622893435","7,95822627144071","4,17620639211367","6,46309702982327","8,08165031583701","5,8932864907546","5,50141461851852","4,4341461537803","11,2246290770665",A280
'R_OP1_ROI',"11,346816621559","0,302707094732531","9,03461319651876","5,65554258207327","2,77378383831809","6,1871824428957","7,64867542236446","7,07543696604136","7,18218555298759","7,23146268007286","11,7233002693302",A281
'R_OP2-3_ROI',"9,49040195482437","0,160859600006494","6,80125031703803","5,03462882814231","4,90718565965852","7,84104707227005","4,30105203386051","4,0448796320116","4,86008679529122","5,26891313399882","9,1915199648267",A282
'R_52_ROI',"6,84751651029742","5,79583937453669","7,8832893646138","5,04208476513531","4,57133813222254","3,12803160537792","8,6875183910956","5,40277852485706","5,41052334910827","3,32883605163503","9,7457130313391",A283
'R_RI_ROI',"9,00100398983145","5,34801974488952","7,92165093987253","5,61087909101727","7,92903985449983","5,94518467977079","7,18744862429811","2,17000951460346","2,05093643447541","1,9818989990807","4,2506733499683",A284
'R_PFcm_ROI',"5,79106640985795","5,58601198265328","7,76807716363405","7,54592846909282","8,0277145576637","7,19306054618249","7,24209593469781","6,41585990547072","6,61729551035597","0,511855586035971","8,24124826088086",A285
'R_PoI2_ROI',"7,96921900870913","2,32630377040338","16,8587053240285","3,6387978128345","1,13410358720134","9,71919560367666","2,80196080097792","7,30529307724073","7,34364439441726","7,59266898031028","7,6981362757272",A286
'R_TA2_ROI',"6,98670474008056","1,73597805061542","8,32043116911443","7,9810136136916","8,86935838961093","3,12486429275919","6,4427026377256","7,22917242770315","7,1270558665598","0,325133815154022","8,86178518325123",A287
'R_FOP4_ROI',"8,21658508088709","8,11093868732784","0,305339122705761","7,00716878963964","8,49955332837328","0,991743427576818","3,754057521882","4,16213764731621","1,38552253666658","3,11718376365665","1,2017211668492",A288
'R_MI_ROI',"7,96347870560058","0,090859223691394","3,98559628084905","4,99354762223655","5,2839363086249","5,23503473352869","5,33353824177522","1,52201177695983","0,813148380602971","2,23867660885411","0,601834098271777",A289
'R_FOP1_ROI',"3,82027712895621","5,18528188249117","9,50436257525422","6,49727972853963","5,83653128816908","6,7790439862506","5,31501611360139","4,4217755044363","2,28413017735354","3,38375577343032","8,03090037315136",A293
'R_FOP3_ROI',"7,9173525735063","0,853736541729074","8,9773791801617","5,25921878497198","10,1096600329198","3,4181664327189","6,69706833203843","1,44049247737523","1,89463248080895","8,45254028101473","4,66354408680494",A294
'R_FOP2_ROI',"5,32100053624046","2,20459598325436","12,0323371033127","7,82122777272216","3,09357529387723","7,37857809159719","3,70520448957336","1,02274102798248","1,65447233868369","7,11960774273116","15,3037632278139",A295
'R_PFt_ROI',"8,52188704149042","2,59159043951805","6,46507414026908","7,26146706955595","2,24988839252074","8,66115410171722","4,58841610660211","7,07749140717723","6,27257922267624","4,0155539319063","6,2669501928503",A296
'R_PreS_ROI',"7,67170495218208","1,7620051873009","5,90035049998435","5,34218099533492","8,54637328837976","7,15979183415419","7,32554826316318","6,92444474100827","7,21856852920441","6,81642929379295","3,91998369427353",A299
'R_ProS_ROI',"5,89148084978305","7,34243921250521","5,34070109981059","7,05126036978566","7,93457637617781","2,3656582516965","8,51561482700675","5,02655105445104","5,83490431111826","7,54476170902844","4,84378458767884",A301
'R_STGa_ROI',"7,8862624544118","7,58822726055722","7,89648411987804","2,48273145990923","7,94554361497246","5,3689423302857","6,92355614023899","5,31193394111523","6,59326123847815","1,83607494986231","7,79473267076526",A303
'R_PBelt_ROI',"7,10982170500336","1,09105840512352","6,56255888889353","4,465332028125","6,02534322331583","4,20168300630058","7,18465136394513","6,50571069008091","6,8509409454157","3,26354260842569","4,8520796983796",A304
'R_A5_ROI',"7,16117089661289","3,26388884736962","2,34523788635432","8,02659606062974","1,27189239090369","7,48874189012304","7,19972263382452","5,76601326045913","6,51044101763333","1,21001373545908","3,57614839811598",A305
'R_STSda_ROI',"5,23040957619709","5,08736710667882","0,186183606402265","5,5865334617592","3,40373417744133","3,32420301783878","6,93611872949284","6,67527735022336","6,01746229944095","6,47275536293247","0,177161631367712",A308
'R_STSdp_ROI',"5,23879690458938","4,21091295941103","1,91905074290397","2,3514527429496","2,37985159765502","4,43972699040079","7,21600747357286","7,13529616005001","5,74712866818499","3,91955735420862","8,40761112722252",A309
'R_STSvp_ROI',"6,51340696990944","3,67058115528393","3,50715506904769","7,69024946938532","2,26257029487184","6,65773851042074","5,51752398364237","5,93850662660111","3,87133173207895","5,62695171079963","6,61835910269508",A310
'R_TE1a_ROI',"8,58404955640228","8,06835830555844","5,79523432909336","6,78831291801015","0,613845515213357","7,8453835367206","6,98102945989341","0,243300595856523","0,35338129722447","3,37415890219706","6,02508531618126",A312
'R_TE1p_ROI',"3,87994090350221","3,85383338423056","3,85073344365532","2,8308540116442","3,20924864660875","2,76198271467992","4,95681110409747","6,19257062418746","2,94106501134122","6,20071095370793","6,37340465204298",A313
'R_TF_ROI',"8,07729129306527","6,16677743934053","5,23485523694146","5,42852309056922","2,20119905602082","1,16201687196345","7,20449614293039","3,3677059727104","2,65624408721478","7,15784652760354","1,98825219379193",A315
'R_PH_ROI',"7,72277219241353","3,64525711488029","4,11613236758398","5,80261629390035","8,27154120797651","5,95255585437762","6,53270677691299","7,17304830678955","7,13352337900992","1,50238358932141","7,72254072563288",A318
'R_TPOJ1_ROI',"1,91195695321018","1,20310728111118","0,878666751736825","8,17721579480261","8,16119537426588","7,73943333304467","5,50450192794464","7,19057570794052","7,21926668938342","2,7552096571526","3,46093079650158",A319
'R_TPOJ2_ROI',"0,390014426298556","5,01783634886359","6,59183655762712","7,9327061007974","7,74062967275384","7,24625033259193","5,57229445284915","4,75385580227651","4,77182277396501","6,213546955582","3,25321142900674",A320
'R_TPOJ3_ROI',"8,54135297293846","1,43616750342606","3,07922734905948","7,49516307538028","7,23780487605495","6,27122254645825","8,03938871999401","4,23812896084146","5,19581684852379","3,7500604800527","6,75039670412973",A321
'R_DVT_ROI',"1,25914314889647","2,74036070963923","5,98128954987869","6,06918643188998","3,26821019060643","6,5228516419819","7,28861763536529","3,31012921843006","2,89052519303748","7,2035284734821","6,53103013173769",A322
'R_PGp_ROI',"7,10290220720199","3,86059567695856","6,61759718282766","5,58485724853527","6,46366362727595","3,23686245742018","6,91041806495583","6,78770179297786","7,19503884580856","5,76101500741854","9,7499766042135",A323
'R_IP0_ROI',"7,70767873226742","0,597918723676676","6,40312557596924","6,10368651869081","8,16569847744184","6,87533215583679","1,63111863774263","2,71066895448185","3,78831107520973","0,353524332121878","7,15671551440979",A326
'R_PFop_ROI',"8,02568697120046","1,43458576296892","7,72580991833602","6,62470841252085","8,20972780369505","5,04618145456402","5,18808367029648","4,30346277269914","5,7912904068056","1,14566661532606","4,93062225461566",A327
'R_PF_ROI',"7,39802312117634","6,68920485865528","6,03558933854296","6,54380649949749","6,71620280797285","5,2999278340198","7,15424057891626","7,17498547326317","6,99419260942135","2,86194952561516","7,84345903979181",A328
'R_PGi_ROI',"3,22227973008904","2,04183791840317","3,26647944737442","8,46096299000392","7,83951745511912","7,64240917792764","5,31976983279834","3,02042131590426","2,1189722324458","7,40920760773856","3,63839552924302",A330
'R_V6A_ROI',"2,24448038617023","2,97193389154836","6,72570808240407","7,36953064042389","4,28045319984796","7,67002567641698","5,97688796415637","6,29038389237005","5,34721488620664","6,31319436902022","7,40194905558681",A332
'R_VMV1_ROI',"5,98463902128267","0,748196452754615","1,88539010447247","4,83832050514422","0,973217315152663","8,27382482059487","7,31872690196181","7,14923252537638","6,19463713278799","5,26371961474304","3,91961267620872",A333
'R_VMV3_ROI',"8,01573124221361","0,609503741781517","1,72812795637332","7,02448175994604","9,10259675233313","8,80396349080365","8,02603334684075","7,21472265500319","7,21918559240608","7,1163400517766","13,603463027151",A334
'R_V4t_ROI',"8,01669661932609","4,05677304699091","5,45154961077783","6,34499195016463","3,4882339091051","3,35165470907399","1,61149312422011","6,38880948815456","7,00963842417872","6,98894033969858","7,02474427744407",A336
'R_LO3_ROI',"8,83732331937961","0,174904061972708","8,15436413775111","5,22685443989561","8,51177802298488","7,93499460549558","4,79549006816007","6,90753761836012","7,12824028918908","3,28114313662283","10,7584153051843",A339
'R_VMV2_ROI',"8,45534065783547","4,47281824989908","2,15506049705206","6,10699412911877","7,13706520416582","7,6411339199845","7,70361622358416","6,14383881338205","5,99117997337052","6,17896344549113","8,11790776243903",A340
'R_31pd_ROI',"5,35942400899267","7,50884890434527","6,29177725905717","7,48321859208622","1,91669840578687","7,76576995757574","6,93891453231238","5,73879350245812","3,09769207373433","4,22022390432928","8,83142126152895",A341
'R_31a_ROI',"8,73272482936002","3,64452829835656","9,08660396831724","5,30440373033768","7,60387407118036","7,56718001939824","2,38666283205632","7,19730460508506","7,24813970274833","4,09335963919763","8,32655582137266",A342
'R_VVC_ROI',"8,04450039666261","0,648332509269054","3,61637932026454","8,94910582963541","8,84680573521453","7,04751137493252","5,76323863875871","6,71407480270176","6,3078127475277","0,533664582088755","12,3676264723625",A343
'R_PoI1_ROI',"8,06473678308169","4,68530322026463","8,33881783650723","7,51597311007935","1,51477862373183","1,58993907820366","5,79756113801953","5,0255301615507","5,17841477797494","6,15441366240705","6,35388352051153",A347
'R_Ig_ROI',"4,53452201064209","1,25526075900252","10,7310238865195","7,59156208696143","10,5356499853039","8,76902193387877","6,66849265848785","6,62252662413747","6,94385586459073","7,07384131430927","5,21305362436071",A348
'R_MBelt_ROI',"5,69167940394317","1,93749668103752","11,9317362806134","4,93576786612114","5,41697342266244","1,20899877758011","8,40149861869937","6,8550548376338","6,54691576499425","5,2351313721975","13,7523348422253",A353
'R_LBelt_ROI',"6,08677899804427","4,16756461403169","4,92678538150327","3,33829286029519","6,62179671147945","2,50385829234809","7,73216465567809","4,66707221774203","3,28083834064672","2,56565409992922","2,3561393020472",A354
'R_A4_ROI',"6,41791479360818","0,518603048593265","5,64509205762229","6,23269175761479","5,83098476129985","7,04018963243212","6,1142071443306","6,94867281370174","7,16753891432318","2,3299838839419","13,3362433712121",A355
'R_STSva_ROI',"6,09727244621607","1,70268182531768","0,735094259281408","7,38921523480575","6,07835200470118","5,99517496944152","4,73951491373911","0,005280679058642","0,001249912816616","7,28276374824026","7,35642190790827",A356
'R_TE1m_ROI',"2,56003139435404","3,77235954633654","6,40829105827761","7,14839639789098","7,88098262286811","7,79666382923249","3,25971606098585","7,0435165371042","5,97311571532811","3,6709305657097","9,49896023129676",A357
'R_a32pr_ROI',"6,95306738890508","8,99362349447414","0,298868958382953","7,26080222978515","2,54963057346383","6,64406257109256","5,95590468452607","4,50029610016207","6,51475827561908","6,87924930255443","3,53879355161359",A359
