V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1,V1
1.14859295402891,2.15518433898658,0.0351030042117678,1.81246301904546,1.27786571838743,0.206138393050486,9.84615075831914,0.188420220025041,0.851172693858282,1.48146924681397,-1.73316676393099,0.0881187769836139,10.8865145809531,0.604258081060169,0.547912984140033,8.91495536547239,-0.648147630478123,0.51944724346143,8.49426795821259,-0.255938403079978,0.799048449068571,6.82219306410608,-0.428535265501823,0.670102024507052,5.61388578022252,-0.255938403079978,0.799048449068571,1.49064983613553,3.50787817082011,0.000964938938037822,8.75367568476781,-0.106082682271038,0.915864844195666
1.94544643731039,1.62249449486568,0.109855087170321,0.625528291241338,1.65464850862551,0.103132798734485,7.22350773230939,-0.0902729267889709,0.928366100178239,7.08715255272656,-0.273898585057746,0.785087909431381,3.71370153579502,-0.762465337406862,0.448720691605602,5.10628054004673,0.862517508721464,0.391955193114754,10.1377314332297,-0.774816779721171,0.442096815741291,5.67450471826136,-1.00857261968778,0.318035745737406,4.18893331257741,-0.774816779721171,0.442096815741291,7.42372873542734,0.22154136829046,0.825573255050916,0.749682779115059,1.60981806015344,0.112600986053061
1.78772401968886,2.58223467530388,0.0122325563098822,1.58900651899173,1.282920214476,0.204373222307709,6.50528319667452,-0.178116047826626,0.85922203951669,1.71493450109351,-1.79621015689138,0.077413302232073,6.60071893854728,-0.366118209299886,0.715543604324178,8.22030718079079,-0.27892539085285,0.781294218467493,9.65666402050633,-1.0601038617933,0.294191604702194,7.30075124918618,-0.685223853418877,0.496367304377811,6.35130466454309,-1.0601038617933,0.294191604702194,2.46474325043951,2.80467383427544,0.00715467671318258,5.27503772351971,0.354855258150431,0.723921981581236
2.92567750163297,1.72771138422374,0.0891000863824861,2.03576137920783,0.979308446847292,0.331295689545413,10.3648726843911,0.304227554195828,0.761989962461075,3.42069583472902,-1.31891137996564,0.192128751493132,3.30257548945916,-1.01591854131845,0.31368081640977,6.73396457058916,0.542478772243504,0.589567171974231,11.7621703198045,-1.53690743377905,0.130620655778719,7.21839888518806,-0.0206365814939374,0.983617693396945,7.20057917844125,-1.53690743377905,0.130620655778719,4.1032228966288,2.43738812191487,0.0183935193753061,5.01633106804926,0.379870632656527,0.705360841071794
6.55424251779349,1.29315564235785,0.200833279622318,0.813351014973899,1.6528656632034,0.103496545975433,2.44290532501542,-0.892971755126194,0.375381695478203,3.25670422989096,-1.57826216321855,0.119677596999752,2.80400268562504,-0.907921847453825,0.367492511477906,7.73553567582335,-0.20336348530727,0.839562740034785,3.60595858475595,0.83392881428532,0.408287547316587,6.93767487772872,-0.317689637456796,0.75204335618924,7.02874827765145,0.83392881428532,0.408287547316587,6.40526770402644,1.27297338662528,0.20891466229889,3.28961324272152,0.667601831344455,0.506905726881955
8.07783904939494,1.20178492065999,0.234091842201469,1.7683256848079,1.72173206238161,0.0901859859568501,3.76483370089267,-0.775612108837913,0.440974714962756,5.62187878218071,-1.22766699048346,0.224288467853883,11.1241257022883,0.505679029494096,0.614904480820356,7.35613023490634,-0.716916051112857,0.476303102441688,6.03031752759713,0.586373416096186,0.560262660226357,5.31856514536773,-1.05274325146472,0.297519818367272,4.62007975100231,0.586373416096186,0.560262660226357,7.6882903317688,0.642041391110523,0.523779182681054,6.46372415788608,0.257299901716053,0.797813233965834
8.02279308584112,-0.106739946493856,0.915345564530961,5.05575661389071,0.529921860000271,0.598089742294436,8.74270888570472,0.113336578927897,0.910135901979185,7.85797714208653,0.745278641220864,0.458965368746901,1.11024978072578,-1.63415381596348,0.107377623757505,6.68050432703026,-0.622595984160705,0.535990305998616,7.44085890789397,-0.399205607462824,0.691441750342829,6.03600229402186,-0.710255704103164,0.480845321001516,6.96079269055737,-0.399205607462824,0.691441750342829,1.48830658011224,1.91642215348233,0.0610363698268665,9.12752802421659,-0.619974363114699,0.537583839593447
8.50946050359182,-0.19533635328362,0.845778837553998,5.95666248420387,0.410688251356562,0.682740232564506,11.2921551326589,0.87258465668141,0.386311369117404,8.12762674889333,0.616330662404074,0.539969622485088,0.594259947089419,-1.92138521164191,0.0593588973647663,7.82601208157542,-0.265035449270393,0.791921830592783,8.43251836880095,-0.901285846276647,0.371757393214186,7.18688245486305,-0.217205697238199,0.828931951049743,7.33155055472443,-0.901285846276647,0.371757393214186,0.578632091727648,2.69847889421753,0.00947450855884538,11.2677323554225,-0.66631539142817,0.507721798050822
8.10202216281418,0.467629855614798,0.641715672593469,7.80492279763865,0.759676589842053,0.450373919095321,7.76896938572126,0.570916916048133,0.570153340590549,6.02356117624066,-0.705275977565781,0.483323040081915,7.97318800648187,-0.0122595759734113,0.990258526846272,4.65017135774785,-0.843844249712904,0.402223452408483,7.10465138010071,-0.107279011073813,0.914996947043126,3.36037306635673,-1.22231100081509,0.227320933330389,2.70351994503022,-0.107279011073813,0.914996947043126,4.9120106927713,1.49103738490384,0.142234056635547,6.52452682099018,-0.47875812204668,0.633822394065375
7.85460122929031,-0.16180182369693,0.871996662230779,5.54907222604638,0.607010703373872,0.546096651428206,0.665307919513801,-2.13086116654309,0.0371398179840259,5.66241502321734,-0.601050935675464,0.550033088978713,0.188483373261396,-2.4290667592348,0.0180989616915799,4.33584903117459,0.948569503080523,0.346775346268378,7.25706372477873,-0.147670161609139,0.883196970867079,7.20978410837399,-0.00656813855811975,0.994785557839106,7.13961464924406,-0.147670161609139,0.883196970867079,3.42372135905804,1.6566333317158,0.103856650396781,1.76228721388086,1.26021892102589,0.212390106964072
2.14269796489504,1.5709104628908,0.121376519941254,4.19461757191532,0.691913842919582,0.491616779017672,4.00853259443041,-0.699044741667131,0.487180989056359,1.08437783504186,-1.90230854735025,0.0618546727723849,8.40678743674456,0.0594057176018779,0.952823150962171,8.0010235768901,-0.238956966908452,0.811981300945783,7.22732146976591,-0.00559536525736989,0.995557833176929,7.22165432328834,-0.245002510463826,0.807457255131339,7.1386600037515,-0.00559536525736989,0.995557833176929,3.59446688707053,1.3578934793181,0.180594071992009,1.09796883950499,1.38454540167459,0.17123540410477
11.4727187472134,-0.536251118670046,0.593735250949271,3.43026675425733,0.746781908191327,0.458063971196176,8.60692994551393,0.0949122761343258,0.924695603330824,7.41627857010289,-0.133022436936007,0.894613491348759,8.61452239109097,0.37601343993191,0.708211481061953,6.12570177063146,0.530419262637041,0.597846319979717,9.1285561012702,-0.55383397246328,0.58216097559866,7.00840126419096,0.134153970719829,0.893819371277419,6.13398205950892,-0.55383397246328,0.58216097559866,3.55434817146183,1.17504849100492,0.245540884751507,14.9916622552936,-1.13509540247681,0.260775881013174
8.95111036538751,-0.502472224782705,0.617144589828328,4.78031326020314,0.994055475876482,0.324122802787112,2.75365945379781,-1.08253337751738,0.283276339031483,8.09964432004159,0.343045351278683,0.732743769047471,8.66002016488852,1.29832932203731,0.199061489704371,5.94597795847677,0.40358896027316,0.687999126065183,8.44377555285,-0.453442945291525,0.652191719248445,1.99151383337489,1.97386615290808,0.0539351288258319,0.79885322391172,-0.453442945291525,0.652191719248445,5.40650927025879,1.55028285530187,0.127380784178396,7.60071133631253,0.313875413003514,0.754686550773728
5.25182724914459,0.79242999123244,0.431181111933086,1.31594521419379,1.28562188348283,0.203434357087949,4.85781698474927,-0.768028747915672,0.445433152943557,2.45104915763595,-1.35578880253122,0.18016461910032,8.55114450814987,0.207339144560039,0.836435626499569,7.69491903443395,-0.203327780950189,0.839590515346368,6.91206349211769,0.101377275424371,0.91965642578029,7.23398400575404,0.028774052848672,0.977159340101325,6.63021480239156,0.101377275424371,0.91965642578029,1.7688931829474,2.06899885508301,0.0437352627418028,3.13517276175978,1.28873451902546,0.202356669131254
3.28799975410076,1.32659543717662,0.189587659985107,0.0797268728974098,2.52766542559628,0.0140888002868738,5.77915761087221,-0.413143530865122,0.680950184549449,4.63676837909737,-0.888678996231048,0.377666661369379,8.97457156575396,0.229666841071664,0.819119041637346,6.73427891694643,0.345176470997214,0.731210411030127,6.37009062294948,0.227852222644527,0.820690340798637,6.93109455043084,-0.402680730940305,0.688899664824023,6.75494913668371,0.227852222644527,0.820690340798637,1.09270389193394,2.45366335719178,0.0176689253585904,7.9094215881323,0.00416476008394378,0.996690602320087
7.61019298480246,0.2820834144019,0.778834404157006,0.156928575054496,3.0925129633194,0.00299178789307183,9.37641068648685,0.379473840003975,0.705653894129166,3.29723114057522,-1.13001255919191,0.262894760576726,2.06839373582276,-1.29966277794022,0.198606734354611,8.36610950137236,-0.218663790450254,0.827679567850494,7.64595304157428,0.328875158816444,0.743623613860027,4.57492427650058,-0.954535388425944,0.344404978625153,5.77161117333431,0.328875158816444,0.743623613860027,0.238674579846062,3.67589260309466,0.000578529859964621,2.00071941354165,1.416237125218,0.161792443622907
6.864622200479,0.230938866017517,0.818135133023112,0.454536897952256,1.84722165365441,0.0695661263244467,2.49722776754098,-1.19054200720509,0.238445934583846,2.13657964769621,-1.6317774741225,0.107878854532941,7.31443486696338,-0.348690852962037,0.728522081307734,6.2924944636043,-0.815951293817396,0.417866467405478,4.54671292828792,0.518733868334356,0.606234695907109,7.18019942435736,-0.0748831174157093,0.940606513371934,6.91982508337186,0.518733868334356,0.606234695907109,4.90500773969278,2.01075004890968,0.0497600300777154,0.410052209576664,2.24550835731747,0.0283700270654669
3.44882954337906,1.09066786088746,0.27970861415552,1.50680826497541,1.1053435060209,0.273351416504566,10.030870163762,0.230944014979451,0.818131150907247,6.47531005795334,-0.447498803820961,0.656100070037684,5.12133806774852,-0.43341744822427,0.666240394528158,5.25069009758717,0.834517252757338,0.407413716687646,10.3097434095281,-0.460999303229408,0.646798175748039,7.15882447291708,0.0628053574643814,0.950171904639874,6.70111225821974,-0.460999303229408,0.646798175748039,2.00749275438856,2.22848670765959,0.0303740737435805,2.50699151229149,0.779522483777276,0.438685989805955
4.99180982433726,0.817164496539018,0.417014637180361,3.05760965304351,1.19145468491619,0.23809030787611,8.47957934429694,0.150239404534504,0.881071420930304,7.22637250958034,0.60415006166371,0.547984323672192,5.15363907220048,-0.720035416979844,0.474253191928332,6.3377946807711,-0.643222757871682,0.522614627733201,6.30646084186812,0.344504934622522,0.731911432906969,4.42871342667765,-1.09907207263371,0.277000704861919,5.2624832666333,0.344504934622522,0.731911432906969,1.84649875979367,1.71505551837773,0.0925272695739214,9.51421227492091,-0.705586052414466,0.483131508111705
1.34649480577095,1.65403129452075,0.103258608546675,8.01506112426581,-0.017234300346627,0.986305945500859,0.247585664131425,-2.18035304955493,0.033098910846593,4.64911032729758,-0.788856691696543,0.433251081851402,8.17116924743856,0.314343993167215,0.754332402038289,7.59578135613866,0.0933627385953289,0.925937156997704,9.32771065851808,-0.469095232192671,0.641040644034453,4.84734463441456,-0.966737234165759,0.338328367647203,7.35341660627883,-0.469095232192671,0.641040644034453,4.83173171159133,1.02125150962682,0.312051310168643,7.67948006815056,0.119367982223085,0.905376083536854
7.46914316980382,0.418876752133237,0.676777495723773,2.12035040997987,1.64183692672222,0.105769983193401,1.86412929700408,-1.32969899945807,0.188568547637752,7.68443786551149,-0.287200270583255,0.774932352796403,10.5449700924535,0.735883415650375,0.464622010502622,5.3664288800206,-1.34183093596114,0.184880618007172,4.34491973432498,1.11378948579602,0.270695175886061,6.26167262762866,0.615476515466604,0.541031597065023,6.75525715365528,1.11378948579602,0.270695175886061,2.32517023745726,1.68047021149212,0.099103858032816,4.30617412692477,0.736879652621833,0.464020322148001
8.13913408091173,-0.15447203583542,0.877747518798927,5.6748132044256,0.678867827568758,0.499789266357969,0.448291652225567,-1.95520430724088,0.0551446956706871,7.10040557536346,0.584305640408553,0.561169492376667,10.8848488833025,1.20062061618749,0.234540049862159,7.61931277937668,0.0312675461557588,0.975163521720606,7.57664693423695,-0.313351905679546,0.755316785362425,7.19706431823342,0.103990824367857,0.917592642464531,6.35126979001938,-0.313351905679546,0.755316785362425,5.32200216932897,-0.582379932956497,0.562927919716475,2.06116455470644,1.19578968457067,0.236406406478189
7.4938279986311,0.210695663868684,0.833827009382144,7.26207947192249,2.49176578864157,0.0154451790255271,7.15695646721685,0.506529274597567,0.614311158722049,6.04730651222707,-0.71412863805414,0.477871431423333,3.7740738169853,1.05292122412991,0.296530131048512,7.55434291989381,-0.292774827859183,0.770739158292661,6.10029398731062,-0.581313839305094,0.563640497409183,5.54403599849336,0.700944556217197,0.486587053359257,3.63544239204074,-0.581313839305094,0.563640497409183,7.07974488225545,0.489941552581596,0.626318201888594,7.34837529445363,-0.133921886924713,0.893905209731499
7.99352303819944,-0.343511427889429,0.73239492243331,4.54849044849343,0.710286412750773,0.480233293346544,5.64611278183785,-0.465303003397808,0.643371406608913,7.92516016631005,-0.00421533031831486,0.996650418489214,7.54744561719047,-0.0953864385869703,0.924320553130723,7.60439455870786,0.0834222623131221,0.933803046238285,7.5303488479149,-0.366635452777206,0.715437973533547,6.82578204141444,-0.29517521575464,0.769082293763543,6.8554568473723,-0.366635452777206,0.715437973533547,7.30559928573598,0.138603257629444,0.890320402802118,13.2307630624881,-1.04180805994314,0.301612192081619
4.06211554386801,0.993709867722821,0.324289710187514,3.74027548655492,0.951559934095084,0.345075471201437,3.63884006520597,-0.826597960241063,0.411686624664454,7.88699288057725,0.0584085337430988,0.953614138470688,3.70123818417952,-1.05631715451948,0.2949889453315,7.27644960771598,0.175968491898063,0.860931652291288,5.83566804282154,0.273815341030726,0.78535453468497,7.18794845431672,0.0165606206624417,0.986853047455001,6.7308122678883,0.273815341030726,0.78535453468497,1.52038897520704,2.33424493369044,0.0236413726555026,7.26312768639692,0.218413282032668,0.82783618788891
9.86701796719943,-1.04556387532781,0.299888046325415,5.83064911916467,0.787078386094453,0.434283424623443,4.44586493212248,-0.914500336013497,0.364054811678188,4.14170975874278,-0.995545678067583,0.323403783808299,7.31985649402235,0.460592620253344,0.646728759457748,7.0395672817622,0.463133649178118,0.645001726343576,7.50200261936838,-0.325332636697113,0.746286837540451,4.08971602946378,1.01070399159792,0.317024356425675,2.91805433847563,-0.325332636697113,0.746286837540451,6.00447447004472,0.526468970081058,0.600890197992891,7.86304734173578,-0.680476415033997,0.49877761123728
15.1463381001215,-1.4427136021797,0.154216611726725,5.86888589195068,0.394569059679622,0.694537141448427,7.19607358469766,-0.148601883624498,0.882357952156176,7.42171880149896,-0.270460915289883,0.787718684654091,7.09250680331491,0.915067979531334,0.363759148631156,8.56289367289243,-0.295557406176857,0.768623647831757,8.90562492145862,-0.320655951232957,0.74980749341479,7.0877144785614,0.0820887380979109,0.934903887585704,5.13774031426161,-0.320655951232957,0.74980749341479,2.7569183037567,1.67727733594392,0.0997299195081195,8.18858882546478,-0.156585467920448,0.876088654749035
7.80379447322093,0.156798913971119,0.875921148674158,1.76312964485243,1.58008075602929,0.119260292093519,8.7875739732419,0.314320408008888,0.754350226227526,4.69294617585501,-1.04601384951574,0.299681933705124,6.43853580927984,-0.480348129358969,0.632698051875623,8.0445090575592,-0.197910703897212,0.843806949567519,6.45154843924856,0.298676187807019,0.766424956269826,7.06889083014603,-0.366473151501814,0.7155583026433,6.96724165170842,0.298676187807019,0.766424956269826,2.66492652354208,1.70470080294026,0.094457321677052,8.59727562377808,-0.234807923628739,0.815144235358202
4.77626992633073,0.539163782205509,0.591736363501707,1.70525156236524,1.25813718043043,0.213136761937516,4.83832090690445,-1.05170665112412,0.29708268236275,6.95761025270483,-0.484605187347953,0.629692042454829,3.04295931878965,-1.13100934112123,0.262478275898289,7.75157934922174,-0.197313036163069,0.844272433830027,5.81239246254766,-1.03512146089747,0.305592792882073,6.50133336855968,-0.455898156818861,0.650437174985837,6.4085953369437,-1.03512146089747,0.305592792882073,2.24483756876181,1.66153739466765,0.102863878533841,4.75132074619229,1.37186502092999,0.175130049292825
8.25213450770165,-0.110140502005279,0.912659510166383,1.76399949451253,1.69729783273277,0.0947374383864461,6.96265650420721,-0.663802121506513,0.509318162741955,8.03904253285116,0.037347005420049,0.970330281428805,7.62737585275152,0.503046701771465,0.616743020371946,7.74456991215446,0.00724216832484441,0.994246488996527,5.37819266183526,-0.470293336968819,0.640190470769827,5.42052306523538,1.08812099288885,0.281759013528956,6.1688365680003,-0.470293336968819,0.640190470769827,1.40424180963107,2.04677952180571,0.0459542208435932,5.6808576061152,0.965564091908187,0.338074882818062
2.79639774723964,1.07422873516746,0.286951156772007,1.61000634123076,1.22664255666955,0.224670689911005,5.33863930043795,-0.810609962493694,0.420741049004281,8.00199734499849,0.0290380865376824,0.976929011081989,1.75841841957188,-1.36235564542607,0.178094931592571,7.68862327599572,0.0360384603962878,0.971375441003233,6.99762644280397,-0.517220244595891,0.607283078104311,5.62639673785414,0.749561378403532,0.457031272336318,6.3985071042843,-0.517220244595891,0.607283078104311,0.0727169316748174,3.09824997561128,0.00319112787304867,8.0866156187886,-0.140288921455329,0.888893931308587
